geneID	sampleID	pValue	padjust	zScore	l2fc	rawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank
DOCK7	BS_TR2P8KRF	5.6601706653454855e-6	0.046374499174363704	-5.05	-1.72	525	1298.52	4301.58	21.85	TRUE	20	6	20
WBP4	BS_TZVFR600	3.0287898254893257e-5	0.0463836650561135	-4.52	-0.78	312	401.45	691.53	86.02	TRUE	108	1	107
MOSPD1	BS_QBR4WCQ2	2.208081357086601e-5	0.04638741485399537	3.71	1.03	689	601.62	294.05	28.35	TRUE	79	2	78
PFKM	BS_NJ4WPQVK	1.472637007347211e-5	0.046405779096355626	-5.02	-1.17	253	2101.21	4733.4	41.45	TRUE	55	3	52
PBRM1	BS_ZV68CES9	2.5773017931538133e-5	0.046409146927208406	-4.34	-0.51	10355	3197.01	4547.42	164.31	TRUE	92	3	90.5
RPA3	BS_ZV68CES9	2.5684804103743446e-5	0.046409146927208406	-4.22	-0.89	270	162.6	300.79	68.33	TRUE	92	1	90.5
C5orf42	BS_C05FKR8X	1.3882609091724955e-5	0.046425299779847023	-4.78	-0.82	830	1716.8	3018.76	76.97	TRUE	49	3	49
SZRD1	BS_N5B2CZMH	1.5869153016098043e-5	0.046434997089689005	4.05	0.44	8721	7244.38	5337.87	181.77	TRUE	56	1	56
ZNF433	BS_PZVHMSYN	8.218025464429264e-6	0.04643539953582225	3.66	0.93	636	615.01	323.57	41.2	TRUE	29	2	29
SNW1	BS_A0DYVX9J	3.0329772506224825e-5	0.0464477923597611	-4.51	-0.42	929	1624.42	2170.79	289.22	TRUE	108	2	107
PFKFB2	BS_39CGACC7	1.4175830312782566e-6	0.046457753308463454	3.85	1.76	18513	7034.69	2079.34	9.53	TRUE	5	2	5
COMMD6	BS_7327SDAQ	1.9849427623442806e-5	0.04646539676019541	3.82	0.67	2317	1846.95	1160.89	73.89	TRUE	71	3	70
SCD	BS_NDC69214	1.0213066597978822e-5	0.04648719746360247	3.53	1.79	72218	88085	25402.68	7.57	TRUE	38	2	36
SNX13	BS_2HNXVFAS	4.624547808599308e-5	0.04649019534468884	3.77	0.51	5006	4052.91	2851.7	119.87	TRUE	170	3	163
ZC3HAV1L	BS_99B1XRZQ	9.647268477358678e-6	0.04649488198165356	-5.38	-2.27	36	71.62	353.65	15.05	TRUE	34	4	34
AP5S1	BS_HKZENFDA	1.3909110926126637e-5	0.046513925455228707	-5.02	-0.87	198	546.97	1001.76	82.04	TRUE	49	4	49
MRPS16	BS_2853394H	4.543037251728153e-6	0.04652710353975501	4.43	0.53	1272	3998.05	2770.85	158.81	TRUE	16	2	16
KCNH7	BS_S2TA8R29	3.4075607740457267e-6	0.046530965715127784	2.93	3.5	607	720.64	60.93	1.23	TRUE	13	1	12
GINS4	BS_7BTZQKYY	3.123705982538025e-6	0.04653258357965482	3.9	1.15	1355	541.57	244.81	25.91	TRUE	11	3	11
PSMF1	BS_ZA9XT151	2.1877984262377403e-5	0.04655821079807298	3.99	0.56	1943	6545.77	4451	111.96	TRUE	77	8	76
DICER1	BS_ZA9XT151	2.171304400112425e-5	0.04655821079807298	4	0.66	2014	9046.77	5710.72	75.32	TRUE	77	2	76
RALB	BS_ZA9XT151	2.1625933639234294e-5	0.04655821079807298	3.82	0.65	2031	2643.47	1677.79	77.46	TRUE	77	3	76
SEC24C	BS_B1C6GZ84	1.4206940208187016e-5	0.04655970824261985	4.07	0.54	7296	7271.11	4983.89	116.78	TRUE	50	5	49.5
ING4	BS_B1C6GZ84	1.3938594192906347e-5	0.04655970824261985	4.02	0.65	2514	2077.57	1326.47	82.87	TRUE	50	4	49.5
GRAMD1A	BS_NJ4WPQVK	1.53468491205477e-5	0.046569885004124935	3.96	0.77	4827	5241.55	3078.73	54.61	TRUE	55	3	53.5
TSPAN13	BS_NJ4WPQVK	1.5064157433464026e-5	0.046569885004124935	-5.66	-3.35	94	67.99	698.02	7.16	TRUE	55	1	53.5
TMEM160	BS_7327SDAQ	2.0180432796146008e-5	0.04657488907026472	3.61	0.81	2485	1232.73	701.17	47.32	TRUE	71	1	71
GAREM2	BS_1TWCV047	1.7908982023725157e-5	0.04658113356045724	3.29	1.84	1194	5216.34	1453.91	6.77	TRUE	64	4	63
PEA15	BS_K25F4J3V	3.6957257832749934e-5	0.046583926234017047	-4.65	-1.23	2703	9593.71	22572.01	31.58	TRUE	131	1	129
ARSA	BS_K25F4J3V	3.6509871036582304e-5	0.046583926234017047	3.6	1.02	856	3108.48	1525.13	27.07	TRUE	131	3	129
ZFP3	BS_K25F4J3V	3.687006872800591e-5	0.046583926234017047	3.39	0.73	1305	1955.41	1173.6	57.08	TRUE	131	7	129
SMYD2	BS_PN2CE34A	4.265843276573414e-6	0.04660079638437164	3.8	1.48	3751	1974.56	705.79	13.45	TRUE	15	2	15
LRCH2	BS_HBJZR69P	5.689198358678592e-7	0.04661232676298247	-6.01	-2.96	23	71.04	573.04	12.71	TRUE	2	7	2
CENPE	BS_90B22NGP	1.080951661375897e-5	0.04661249809537497	-7.48	-2.77	4	36.47	300.43	20.53	TRUE	41	2	38
ZBTB45	BS_R439VVPK	4.0965361398618387e-05	0.04661589215726565	3.56	0.49	3694	1330.24	944.2	131.36	TRUE	145	3	144
NDC1	BS_KVNGNETA	2.048511665441276e-5	0.04662143607127158	-4.04	-0.64	1140	600.74	939.67	115.49	TRUE	72	3	72
SACM1L	BS_JFEZA9KE	5.263807694623002e-5	0.04662383445629825	-4.16	-0.62	1826	1032.25	1586.72	107.6	TRUE	188	1	185
TCEAL7	BS_KE56MMY0	1.2524082765985259e-5	0.04664154783809182	-5.05	-4.61	14	18.1	472.69	4.83	TRUE	45	7	44
PHF10	BS_GAGRGSSX	3.672032143277038e-5	0.046644072933091675	3.71	0.81	2375	5051.83	2880.58	44.35	TRUE	132	2	128.5
CAMK2D	BS_GAGRGSSX	3.669142150056904e-5	0.046644072933091675	-4.86	-1.93	851	1162.83	4430.4	14.92	TRUE	132	5	128.5
GSAP	BS_G23JJAZY	1.9073653518714108e-5	0.04664861869057075	-5.66	-2.52	14	63.24	383.2	13.51	TRUE	69	3	67
RPS11	BS_Q13FQ8FV	2.7045413907679052e-5	0.04664979385500679	-4.66	-0.66	878	14117.31	22302.04	109.41	TRUE	98	3	95
USH2A	BS_RGSMX7QD	8.541380861148325e-7	0.04665374751782584	3.12	3.14	844	432.38	49.6	1.99	TRUE	3	2	3
NCOA1	BS_1D6PZNKN	2.164126772184082e-5	0.046660437580613265	-4.63	-0.9	3058	3818.61	7112.22	59.05	TRUE	83	1	76
TOM1L2	BS_23QW0BBA	2.904876748056215e-5	0.046666716037844336	-4.65	-1.04	3459	2708.89	5568.75	43.57	TRUE	104	2	102
PC	BS_K3ER45RV	1.8513691779841605e-5	0.046672318389770324	-5.08	-1.81	315	648.89	2287.42	18.07	TRUE	68	2	65
HSPB8	BS_ZV68CES9	2.6207236706343388e-5	0.04667809309684301	-5.72	-4.75	847	94.58	2551.25	4.13	TRUE	92	1	92
UBE4B	BS_S71RJ8DH	2.5923829135297352e-5	0.04668071075151965	3.92	0.56	8765	5724.94	3871.95	101.33	TRUE	92	5	91
FOXN2	BS_FBJ5Q54N	2.5074388586684586e-5	0.04669037711700033	-4.69	-1.28	1449	622.27	1507.96	31.2	TRUE	89	4	88
ZNF714	BS_E1CGF3KV	3.704346607536667e-6	0.04669259009736416	-5.6	-2.81	273	144.86	1027.88	10.42	TRUE	13	3	13
DHRS3	BS_FBJ5Q54N	2.5361273153522164e-5	0.04669396429443504	3.3	1.73	12197	6300.22	1895.84	7.55	TRUE	89	2	89
WDR19	BS_15ETQ0E4	1.1683467796263899e-5	0.046694702307865765	3.97	0.82	2149	2445.92	1382.27	49.18	TRUE	42	2	41
METAP2	BS_3NWQXPQV	4.3885185097315565e-5	0.046695702724928276	3.8	0.56	5417	4104.87	2774.51	95.88	TRUE	155	6	154
ZNF527	BS_JX449BF5	2.5653197409934293e-6	0.0467066474942755	-5.32	-0.84	203	303.11	543.98	109.36	TRUE	9	5	9
WNT2B	BS_JSPR854S	9.692120167634156e-6	0.046711044105775035	3.08	2.64	27937	4274.31	693.88	2.67	TRUE	35	2	34
FCF1	BS_G3RJTBZD	2.8221868278652824e-5	0.046712194204633364	3.75	0.5	2754	1561.78	1100.98	132.8	TRUE	104	2	99
PHB2	BS_M0XGZ53Z	3.166369488994531e-5	0.046743186506464224	4.22	0.59	770	7321.22	4848.65	102.93	TRUE	114	7	110
PDHX	BS_M0XGZ53Z	3.138456197754165e-5	0.046743186506464224	3.95	0.75	708	1957.7	1163.92	59.07	TRUE	114	3	110
TSR3	BS_M0XGZ53Z	3.128938335589807e-5	0.046743186506464224	6.56	0.79	93	3070.53	1760.84	171.69	TRUE	114	4	110
RERE	BS_74G5K7JF	1.1981226374786271e-5	0.04674462556632	4.02	0.74	9378	20736.16	12423.42	60.04	TRUE	42	1	42
KCNAB2	BS_WMEHNDSK	1.4263827928585931e-5	0.046746143578135294	3.76	1.31	5075	4025.16	1628.59	16.1	TRUE	52	3	50
TAPBPL	BS_MMNRZ1EQ	3.2239884445107356e-5	0.046751412305002994	3.54	1.19	497	1299.99	566.22	19.5	TRUE	114	1	113
ZNF680	BS_4QW2S1Q8	1.998291475948333e-5	0.0467778759337097	3.73	0.85	2399	1395.89	770.24	42.09	TRUE	71	2	70
SUSD5	BS_6JHXXVR7	1.9700063773058355e-5	0.04678409611901764	-6.7	-6.45	4	6.21	668.43	3.03	TRUE	69	1	68.5
MILR1	BS_6JHXXVR7	1.9494827929731893e-5	0.04678409611901764	-4.57	-1.77	190	39.51	135.98	18.98	TRUE	69	1	68.5
LRRC37B	BS_KX6J8TRK	5.1411578461849215e-6	0.04680240115822717	-5.23	-1.26	275	347.24	829.46	40.01	TRUE	18	2	18
NDN	BS_1TWCV047	1.828184411709741e-5	0.04680796166762044	-4.73	-2.92	104	324.62	2477.71	8.62	TRUE	64	5	64
TIAM1	BS_K2FHZGTK	1.0747344955915577e-5	0.046812135386617645	-5.58	-2.88	192	622.02	4551.21	9.18	TRUE	38	1	37.5
KCTD5	BS_K2FHZGTK	1.085581283697357e-5	0.046812135386617645	4.27	0.64	698	2538.73	1629.98	98.73	TRUE	38	2	37.5
MTG2	BS_4B0BAVTX	5.258025999042189e-5	0.04682573554759887	-4.33	-0.74	714	743.5	1239.82	81.21	TRUE	189	4	184
YES1	BS_YEB88D32	1.657932087314766e-5	0.04684016812246977	-4.96	-1.39	217	922.49	2428.4	29.61	TRUE	60	6	58
SPINT2	BS_K3ER45RV	1.8866443874978208e-5	0.046840962912371	-5.56	-3.34	178	83.68	853.02	6.96	TRUE	68	2	66
PARS2	BS_23QW0BBA	2.947229809157967e-5	0.04688743534610958	3.65	0.66	464	528.51	334.46	88.41	TRUE	104	1	103
RNPS1	BS_WH8G4VFB	2.117459623416665e-5	0.04688815239722817	-4.55	-0.46	1771	4031.42	5530.33	223.34	TRUE	75	1	74
MRPL13	BS_49FQXT2E	2.6039328602885946e-5	0.046888689179795766	3.55	0.48	1278	694.82	495.22	158.29	TRUE	93	1	91
ETFB	BS_JT82QGXF	3.993092625188118e-6	0.04689422017145868	-5.15	-1.57	243	554.99	1650.52	27.24	TRUE	14	8	13.5
DIS3L2	BS_JT82QGXF	4.006523108174773e-6	0.04689422017145868	-4.92	-0.73	1131	931.92	1543.52	106.69	TRUE	14	3	13.5
OCIAD1	BS_TRKH2SPE	1.7747735928375502e-5	0.0469062777157979	4.03	0.51	6075	5026.09	3522.54	131.22	TRUE	66	3	62
ATP1B2	BS_H3Y8FWHV	6.011352169879642e-6	0.046906451399608376	-5.47	-2.61	623	2174.43	13212.2	11.14	TRUE	23	3	20.5
GIPC3	BS_H3Y8FWHV	5.770509538239557e-6	0.046906451399608376	-5.94	-3.13	222	22.02	193.37	8.54	TRUE	23	3	20.5
CDKL1	BS_3NWQXPQV	4.438307992030313e-5	0.0469208034427803	3.37	1.43	693	796.16	294.67	11.73	TRUE	155	3	155
WDR35	BS_WJGFDRWK	3.150509480448753e-5	0.04693121691669207	3.76	0.65	2787	2657.17	1687.66	73.13	TRUE	113	4	110.5
SLC16A9	BS_WJGFDRWK	3.1791066128075646e-5	0.04693121691669207	-5.97	-3.88	5	50.83	889.18	6.34	TRUE	113	1	110.5
ARCN1	BS_2HNXVFAS	4.718757242926524e-5	0.04694258605162218	-4.24	-0.51	3012	4254.78	6041.31	159	TRUE	170	3	164.5
BUD13	BS_2HNXVFAS	4.726843824421901e-5	0.04694258605162218	-4.27	-0.66	456	524.37	828.07	111.34	TRUE	170	1	164.5
MYH7B	BS_VXHWZJDC	3.754066459229194e-5	0.04695808342110115	3.22	1.6	168	272.46	88.87	9.77	TRUE	135	3	131
RAB36	BS_9V633J1X	2.5792826304657527e-5	0.04696086912059518	-4.94	-2.14	22	177.51	810.06	16.63	TRUE	91	6	90
HIST1H4D	BS_JZRM1S3T	2.579451136675257e-6	0.04696393710467613	-5.47	-3.78	145	54.02	739.6	7	TRUE	9	7	9
PHGDH	BS_JFB984RG	3.325113810497501e-5	0.04697082923411669	3.28	1.67	1810	8959.65	2819.83	8.06	TRUE	119	2	116
CCDC181	BS_A89VAPVV	8.314680201962322e-6	0.046981540622121405	3.19	1.28	495	600.68	244.43	18.8	TRUE	29	3	29
SLC25A16	BS_VXHWZJDC	3.7864196717081666e-5	0.0470039676232729	3.74	0.64	2152	1787.21	1146.43	75.92	TRUE	135	3	132
HIKESHI	BS_3J85TTZM	7.458955684610034e-6	0.0470093645701664	-5.16	-0.81	212	410.35	720.67	103.81	TRUE	26	4	26
TMEM43	BS_MQCKXD60	1.6639790016073076e-5	0.04701100653271102	4.02	0.66	2252	6373.73	4019.28	76.8	TRUE	60	3	57.5
ADSS	BS_MQCKXD60	1.6383994723090422e-5	0.04701100653271102	4.11	0.96	685	2773.29	1423.37	34.82	TRUE	60	3	57.5
AP2A1	BS_G63HYD6N	1.577915346187337e-5	0.04701113237835817	4.05	0.5	20564	9334.72	6592.67	136.1	TRUE	57	2	53
IGF1R	BS_G63HYD6N	1.515403438972387e-5	0.04701113237835817	3.56	1.62	26196	34716.57	11229.64	9.32	TRUE	57	6	53
DDHD1	BS_G63HYD6N	1.561003693635676e-5	0.04701113237835817	-4.91	-1.19	1031	949.51	2167.74	37.16	TRUE	57	4	53
NAPRT	BS_G63HYD6N	1.5474641813952446e-5	0.04701113237835817	-5.45	-3.57	219	66.05	786.08	6.45	TRUE	57	1	53
A1BG	BS_G63HYD6N	1.4673295788205877e-5	0.04701113237835817	-5.56	-3.38	36	20.93	223.69	7.27	TRUE	57	1	53
PGRMC1	BS_850BAHH9	1.8499934438772728e-5	0.04703103997156707	-4.79	-1.45	2693	1720.19	4691.7	25.81	TRUE	65	4	64
BEX4	BS_850BAHH9	1.8655987278100327e-5	0.04703103997156707	-4.6	-1.14	565	1148.7	2529.1	40.28	TRUE	65	5	64
RFC3	BS_850BAHH9	1.855510381972018e-5	0.04703103997156707	3.74	0.85	981	682.33	379.6	45.41	TRUE	65	4	64
SULT1B1	BS_0RQ4P069	5.166438449432051e-6	0.04703254249410779	-6.8	-4.94	6	2.54	91.34	4.99	TRUE	18	1	18
ST6GALNAC6	BS_S6S7SK3P	2.4983430470080952e-5	0.04705573054724095	3.82	0.79	5588	5203.58	3002.7	48.05	TRUE	89	1	87
TMEM11	BS_HHPA8NJ2	1.1487731457902267e-6	0.04706022349038863	-5.28	-0.92	403	409.32	776.82	81.95	TRUE	4	5	4
C1orf35	BS_G3RJTBZD	2.8723457747418057e-5	0.04706698954319267	3.62	0.57	1613	999.19	674.18	105.37	TRUE	104	5	100
TDRD3	BS_N0877CX1	4.3095766165624433e-5	0.04707854681726478	-4.53	-1.1	2262	559.42	1195.96	38.29	TRUE	153	4	150
ZFYVE16	BS_CHDGRYHJ	1.142721930593591e-5	0.047083582128403585	-4.82	-1.1	1429	1196	2567.78	43.84	TRUE	40	2	39.5
EMB	BS_CHDGRYHJ	1.1493433465687948e-5	0.047083582128403585	-5.76	-4.19	42	20.61	384.73	5.4	TRUE	40	7	39.5
EPHA1	BS_WH5HDE0A	4.3109420018356716e-6	0.04709346251786104	3.14	2.33	450	75.17	14.66	4.22	TRUE	15	1	15
GRASP	BS_G63HYD6N	1.609582059876658e-5	0.04709825293773983	3.45	1.74	4413	2051.16	610.86	7.82	TRUE	57	2	56
ABCA4	BS_EFE4YEK3	2.702040684762016e-5	0.047102475485781066	2.98	2.54	1359	317.86	54.54	2.65	TRUE	98	2	94
SNX5	BS_QB84TBA3	1.4376535330648331e-5	0.047115514018209716	3.99	0.68	4669	4502.2	2809.48	72.49	TRUE	50	4	50
DCUN1D4	BS_TGS109T3	1.0641716308773044e-5	0.04712915519481748	3.99	0.96	5080	2626.69	1351.88	34.1	TRUE	38	5	37
TYRO3	BS_TZ5D0A7R	1.611941467685795e-5	0.047167291968770356	3.44	1.62	30316	10877.08	3550.06	9.4	TRUE	57	2	56
ARF1	BS_3AC3SRWH	3.05815202612426e-5	0.04718116106747655	-4.5	-0.52	1441	8948.9	12846.96	165.96	TRUE	109	4	107
SCRIB	BS_3AC3SRWH	3.1077350367608584e-5	0.04718116106747655	3.91	0.75	1297	9466.57	5619.81	55.29	TRUE	109	2	107
RPAIN	BS_3AC3SRWH	3.109658356127296e-5	0.04718116106747655	-5.26	-0.83	144	853.83	1518.32	92.99	TRUE	109	3	107
KANK1	BS_N6N147BY	1.7564482240951534e-5	0.04718296397299125	-5.42	-3.03	29	616.6	5199.05	8.63	TRUE	61	5	61
CNRIP1	BS_S6Q7NKA3	1.1519599341751907e-5	0.047190772306020826	-5.05	-1.97	330	395.06	1546.13	16.52	TRUE	40	5	40
ARHGAP1	BS_R634WKN7	3.1694518061395146e-6	0.04721404059643426	4.2	0.85	55898	10326.41	5724.43	49.96	TRUE	11	1	10.5
TRIM45	BS_R634WKN7	3.1286505741231796e-6	0.04721404059643426	3.91	1.26	1902	796.72	331.19	20.52	TRUE	11	2	10.5
FAH	BS_W6AC5J3C	9.798336424098869e-6	0.04722295193962978	-5.16	-1.93	150	117.72	450.34	17.82	TRUE	34	1	34
SDHA	BS_TRKH2SPE	1.8446313264117567e-5	0.04722906062677992	3.94	0.77	6122	7400.89	4322.83	52.39	TRUE	66	3	63.5
DHRS4	BS_TRKH2SPE	1.830977060862824e-5	0.04722906062677992	-4.72	-1.94	108	117.58	453.26	16.89	TRUE	66	4	63.5
ZNF578	BS_QXKRN6CR	2.1334681323290892e-5	0.04724263821468473	-7.17	-3.86	1	7.41	207.15	10.39	TRUE	74	2	74
ADCY2	BS_1N9XZXGE	2.7389218189887763e-5	0.04724281117566059	2.9	2.31	6392	8996.23	1815.49	3.46	TRUE	97	2	95
ALOX5AP	BS_ZHHAM3AN	3.7518079223469154e-6	0.0472908310161292	3.5	1.53	16635	1325.98	459.18	12.39	TRUE	13	3	13
CD93	BS_W41S7B55	1.5584715379460926e-5	0.047291688172771386	-5.06	-2.12	46656	721.19	3130.49	13.97	TRUE	54	2	54
CARHSP1	BS_8F9BDWY4	4.9065100615071274e-6	0.04729371983105182	3.81	1.42	5729	5894.61	2191.9	14.55	TRUE	17	2	17
FAM162A	BS_VNWKNRY4	1.6740280879606614e-5	0.047294914961692976	-5.06	-1.12	162	505.17	1098.86	47.59	TRUE	59	2	58
ACLY	BS_NKEAAFMW	1.8175673838497975e-5	0.0473017334779405	3.9	0.87	47930	17934.26	9809.41	39.97	TRUE	72	2	63
AKNA	BS_NKEAAFMW	1.829680678139833e-5	0.0473017334779405	-5	-1.7	761	1015.66	3298.79	19.88	TRUE	72	1	63
WNT5B	BS_NKEAAFMW	1.847469719046533e-5	0.0473017334779405	-6.48	-5.67	11	6	332.86	3.51	TRUE	72	3	63
RRN3	BS_W72364MN	7.794988076359674e-6	0.047307651945123166	-4.85	-0.76	849	1047.16	1779	92.79	TRUE	27	4	27
ESYT3	BS_NKEAAFMW	1.8766980047936837e-5	0.047310848556174304	2.98	2.34	10825	607.98	120.23	3.49	TRUE	72	1	65
MRPL41	BS_G3RJTBZD	2.9162579389064422e-5	0.047313411337649616	3.68	0.9	5532	2937.92	1574.37	35.35	TRUE	104	3	101
PLOD2	BS_DHA5FMVW	4.8511796971168405e-5	0.04731706325445036	-5.07	-2.72	263	264.59	1749.07	8.55	TRUE	178	4	168
LNX1	BS_H1ZS5FMZ	1.415035559516149e-5	0.04732067986329663	2.79	2.68	21717	2280	355.02	2.45	TRUE	49	1	49
ACBD5	BS_K17VQECG	1.4440817858336457e-5	0.047326183992912114	-4.64	-0.73	1256	1697.15	2806.53	93.74	TRUE	51	1	50
FFAR4	BS_WGK8ZMVA	8.66563352884894e-6	0.04733242613918186	3.18	1.94	285	167.34	42.92	6.61	TRUE	30	1	30
SNTB2	BS_QX12J6W1	5.086570113053183e-5	0.04735785999117721	3.56	1.08	36035	5360.26	2527.31	21.57	TRUE	178	2	176
TRIM22	BS_RJC3WDD6	1.3592534430038133e-5	0.04738951736671545	3.6	1.32	3112	3828.93	1536.5	15.86	TRUE	47	2	47
CACUL1	BS_F4E8R9VY	1.4464132035150752e-6	0.04740259040094112	-5.23	-0.83	1977	1966.81	3485.39	89.15	TRUE	5	2	5
SSPN	BS_N0877CX1	4.3684793418319025e-5	0.047405970388456474	-5.05	-2.31	46	308.31	1550.94	12.01	TRUE	153	3	151
ZNF641	BS_WH8G4VFB	2.170165063569057e-5	0.04741450338939479	-4.86	-1	296	980.05	1953.19	54.03	TRUE	75	1	75
LAMA4	BS_DHA5FMVW	4.8903671427001734e-5	0.04741704244562129	-5.16	-2.86	1296	668.17	4893.78	7.84	TRUE	178	2	169
FLT4	BS_W644VEVE	1.0996408309413786e-5	0.047418407288082345	-5.34	-2.59	583	89.52	539.89	10.64	TRUE	39	6	38
TNNT1	BS_ECNBQ2RA	6.77534007210236e-6	0.047418849743449426	2.87	3.11	31	314	27.44	1.56	TRUE	25	1	24
TOR1A	BS_ECNBQ2RA	7.216698640134131e-6	0.047418849743449426	-5.58	-0.59	255	993.61	1500.56	235.1	TRUE	25	1	24
NRBF2	BS_ECNBQ2RA	7.2345466549715154e-6	0.047418849743449426	4.1	0.88	605	1027.34	556.32	47.82	TRUE	25	3	24
ASCC2	BS_VTJ9ESSV	1.7366183593706979e-6	0.04742778468141566	4.41	0.57	3326	2788.64	1874.13	130.34	TRUE	6	3	6
LGALS9	BS_7S6GNG04	3.18430963885135e-6	0.04743537171605336	4	1.06	5423	2286.67	1098.17	30.7	TRUE	11	1	10.5
CD4	BS_7S6GNG04	2.9928327538901555e-6	0.04743537171605336	3.95	1.15	22259	4496.53	2031.45	25.37	TRUE	11	4	10.5
NEK8	BS_WMEHNDSK	1.4768949422089398e-5	0.047452503402708464	3.67	1.06	258	360.03	172	31.11	TRUE	52	3	51
RECQL	BS_SD8YBRBR	1.071544010598294e-5	0.04745565706532797	3.88	0.74	4786	2142.9	1280.88	61.09	TRUE	38	6	37
AFAP1L2	BS_59ZJWJTF	2.606737871753051e-6	0.04746074531777423	-6.54	-3.99	75	105.83	1706.95	6.53	TRUE	9	2	9
RNF214	BS_2HNXVFAS	4.808337951657684e-5	0.04746424729712109	-4.3	-0.63	862	988.77	1530.25	111.51	TRUE	170	3	166
YWHAB	BS_1QXEC43H	8.11298471444409e-6	0.04747908363121113	-4.72	-0.6	3401	6363.87	9623.91	139.35	TRUE	28	2	28
SSH3	BS_B9V8RGTA	3.187495636011014e-5	0.04748283222608387	-4.82	-1.63	69	210.69	657.85	22.86	TRUE	111	4	110
TEX2	BS_0GDJQANN	1.449789180155508e-6	0.04751322962733969	4.2	1.09	15261	9888.85	4647.71	30.43	TRUE	5	2	5
MPPE1	BS_GS1KR5PK	2.52266031215373e-5	0.047513740778345574	-4.61	-0.81	422	580.78	1018.61	77.55	TRUE	87	1	87
KANK1	BS_K3ER45RV	1.9432900289638527e-5	0.04752723198907854	-5.12	-2.87	1130	711.19	5199.05	8.63	TRUE	68	5	67
SSU72	BS_XG0DBWVT	1.6532555408886787e-5	0.04752748496496273	-4.5	-0.57	2387	2675.65	3967.31	144.25	TRUE	60	5	57
PACRG	BS_6NRTJSYK	2.0883746433651508e-5	0.04752866511382043	3.38	1.73	67	527.41	153.36	9.95	TRUE	74	1	72
PHYKPL	BS_JFB984RG	3.3938448275594283e-5	0.04753197082490504	-4.52	-0.83	589	770.53	1364.06	69.71	TRUE	119	2	117
SNRNP25	BS_VMEX27TN	3.6559451794246275e-5	0.04754543571122127	3.69	0.77	1575	1306.94	767.92	51.22	TRUE	128	2	126
MAPKBP1	BS_996ZS2A4	3.394815484389316e-5	0.04754556520958184	3.72	0.79	6128	4891.68	2822.95	46.5	TRUE	118	2	117
DHX16	BS_M0XGZ53Z	3.261626534582913e-5	0.047560294575112634	-5.71	-0.63	165	1013.03	1564.66	211.61	TRUE	114	3	112.5
CCDC82	BS_M0XGZ53Z	3.279769157075948e-5	0.047560294575112634	3.76	0.75	2446	1867.53	1110.61	54.13	TRUE	114	2	112.5
TRMT2B	BS_VPNXJE2S	2.9025087872222066e-5	0.04756124834917985	3.7	0.84	1224	1274.28	712.42	43.36	TRUE	101	2	100
DYRK1A	BS_TRKH2SPE	1.8868480601147495e-5	0.04756672762084274	-4.58	-0.59	2605	3798.3	5724.08	130.91	TRUE	66	2	65
TMEM178A	BS_74FS6GMW	2.090557651544351e-5	0.047578347513968104	-5.99	-4.5	121	18.04	411.92	4.56	TRUE	73	1	72
ATG9A	BS_HB03GSHF	3.659162520598026e-5	0.04758727711759186	3.81	0.61	6908	6218.76	4072.32	81.97	TRUE	126	1	126
LMLN	BS_1EN5V3XW	3.485054364205209e-5	0.04758915713883404	-4.52	-1.02	449	342.61	692.65	47.34	TRUE	120	1	120
PHF12	BS_M0XGZ53Z	3.313231479249566e-5	0.047624083337664165	-4.64	-0.64	650	2391.49	3721.29	117.81	TRUE	114	5	114
SRC	BS_K17VQECG	1.4826146939464519e-05	0.04763627851834464	3.72	1.13	10069	5529.65	2517.19	22.32	TRUE	51	2	51
NAALADL1	BS_NGHK9RZP	1.221514126574012e-5	0.04765724199221733	3.26	2.05	312	271.32	64.78	5.44	TRUE	43	1	42
PLEKHG3	BS_NKEAAFMW	1.920010328104692e-5	0.04766936109745538	-5.37	-2.57	247	346.83	2072.13	10.27	TRUE	72	1	66
INIP	BS_6DCSD5Y6	1.3969260444427168e-5	0.04768830417906207	4.11	0.59	954	1926.56	1276.15	110.05	TRUE	50	3	48
MMP19	BS_S50KQEXV	1.16438871481687e-6	0.047699925220026404	3.36	2.75	2302	1242.55	185.04	2.89	TRUE	4	1	4
NBPF19	BS_JVW2JJ39	1.9511199004694563e-5	0.04771872791297309	-4.86	-2.28	177	357.16	1734.75	12.51	TRUE	68	5	67
ARHGAP31	BS_ZQ76ZBEX	1.6308060250394335e-5	0.04771929097270325	-5.06	-1.75	1249	1640.77	5537.49	18.95	TRUE	56	1	56
CD164	BS_4B0BAVTX	5.4175924543537075e-5	0.047727983866125055	3.73	0.69	11141	6728.89	4166.09	59.4	TRUE	189	2	185.5
TBC1D8	BS_4B0BAVTX	5.412991528581836e-5	0.047727983866125055	3.34	1.44	3645	2419.74	891.26	10.88	TRUE	189	2	185.5
IPCEF1	BS_S69QZAJR	7.28281622731537e-6	0.04773523274674113	3.31	2.03	2010	1433.28	350	5.7	TRUE	26	2	25
PNMA6A	BS_3ZPJAK9A	2.9426700594104702e-5	0.047741921965956814	-5.32	-3.43	9	39.58	472.29	7.39	TRUE	101	3	101
SETX	BS_YK6VQ9SJ	8.741166808234745e-7	0.04774499532476727	-5.41	-0.66	1313	5098	8041.14	147.96	TRUE	3	3	3
