geneID	sampleID	pValue	padjust	zScore	l2fc	rawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank
ZNF667	BS_JS95PE0J	1.9764603874777618e-6	0.021162904536267586	-5.7	-2.35	140	150.74	768.74	14.85	TRUE	16	1	15
PHKG1	BS_YA0KMBRT	5.0133321541061174e-6	0.021189528843851627	3.29	2.52	33860	3419.43	596.7	3.27	TRUE	48	1	38
RBL2	BS_TVH33J9Q	2.643391044175619e-7	0.02122803700279425	-5.81	-1.55	712	1181.92	3462.47	33.6	TRUE	2	1	2
CEBPZ	BS_1D6PZNKN	5.291707426606885e-7	0.021247813732947835	-5.77	-1.64	1005	690.64	2142.85	28.81	TRUE	11	1	4
DCTN4	BS_KBEX4RT2	2.3901034113610838e-6	0.02132664815297714	-5.25	-1.23	4261	2035.83	4781.55	41.03	TRUE	30	1	17.5
THG1L	BS_KBEX4RT2	2.353326245365619e-6	0.02132664815297714	-5.52	-1.8	121	108.61	382.47	23.27	TRUE	30	1	17.5
RIPK3	BS_052PZFMK	1.1991643390699247e-6	0.02140004136672734	3.51	1.35	151	126.17	49.33	24.43	TRUE	15	1	9
ZNF567	BS_X4DD4KSZ	3.871709825520407e-6	0.021442885180883664	3.96	1.19	2248	910.48	397.53	22.83	TRUE	33	2	29
ARHGEF18	BS_3ZPJAK9A	1.0527530990676107e-6	0.021477818177885206	-6.01	-1.59	50	819.6	2502.32	38.66	TRUE	10	1	7.5
RNF25	BS_3ZPJAK9A	1.203522610007293e-6	0.021477818177885206	4.39	0.99	580	1415.16	713.03	43.43	TRUE	10	1	7.5
MPG	BS_3ZPJAK9A	1.0567254182162412e-6	0.021477818177885206	-6.48	-2.36	17	180.4	961.73	20.9	TRUE	10	1	7.5
DOHH	BS_3ZPJAK9A	1.1118217536115084e-6	0.021477818177885206	-9.87	-4.43	0	0	527.03	21.21	TRUE	10	1	7.5
SLC12A4	BS_49BQS7Z6	8.043634146295704e-7	0.02153175730730823	4.09	1.56	61587	11466.14	3933.72	13.66	TRUE	10	1	6
CD86	BS_2853394H	2.7068404225169053e-7	0.021737574081767432	3.76	1.3	146	715.87	281.21	31.88	TRUE	4	1	2
RSU1	BS_BWBDH9GM	2.3851214004841487e-6	0.021748189631469416	-5.47	-2.07	976	627.79	2637.19	17.33	TRUE	26	1	18
ARHGAP4	BS_BWBDH9GM	2.4433050574684414e-6	0.021748189631469416	-5.34	-1.81	128	198.79	700.31	22.93	TRUE	26	1	18
DENND1C	BS_BWBDH9GM	2.5727541932740854e-6	0.021748189631469416	2.79	1.33	250	314.96	124.04	20.84	TRUE	26	2	18
CCDC39	BS_4B0BAVTX	5.6892803256428036e-6	0.02175637120467473	3	3.42	951	226.78	21.79	1.27	TRUE	54	1	42
CTNNA2	BS_YA0KMBRT	5.335303123315104e-6	0.021972167903742255	-6.85	-8.29	11	6.47	2217.8	2.44	TRUE	48	1	39
ATP8A1	BS_WBVSK3MP	1.5074219552158618e-6	0.02201002665919933	-6.66	-4.48	64	78.26	1829.54	5.81	TRUE	16	1	11
TANK	BS_FYRDYBMZ	1.372599593425167e-6	0.02204561827766711	4.27	1.06	5714	2508.57	1211.33	33.04	TRUE	12	1	10
CXorf67	BS_K17VQECG	8.243695846396584e-7	0.022067296330430437	3.42	3.18	998	284.96	31.56	1.92	TRUE	10	1	6
PLEKHO1	BS_6VPKXXMR	3.0273454675923705e-6	0.022101294935289926	4.03	1.18	6312	7127.57	3141.77	23.54	TRUE	23	1	22
MYO18A	BS_4PWDGEB0	2.479060062493112e-6	0.022120399247821835	4.09	1.21	20215	13254.41	5810.85	22.84	TRUE	21	1	18
UBA1	BS_4B0BAVTX	5.945311959151527e-6	0.02220672985515571	4.05	0.94	34274	27540.83	14358.19	37.36	TRUE	54	1	43
TBCB	BS_2HNXVFAS	2.491139190908371e-6	0.02222818007457701	4.19	1.11	5401	7443.78	3470.26	27.63	TRUE	24	1	18
PIGG	BS_RX1YTZ7F	4.152838918654064e-7	0.022233214019059495	4.5	1.11	4127	4291.91	1950.9	32.33	TRUE	4	1	3
AATK	BS_29X4ZX6Q	1.3915403898220118e-6	0.02234983049602999	3.62	2.16	9878	5812.73	1302.22	5.62	TRUE	11	1	10
RNF121	BS_2HNXVFAS	2.6884836207818098e-6	0.022726481899716145	4.12	0.96	1980	1682.31	858.09	39.58	TRUE	24	1	19
KHDC1	BS_45J79YTF	5.671433523820743e-7	0.02277252943105529	-6.3	-2.98	21	28.33	232.52	12.75	TRUE	4	1	4
SLC38A6	BS_HJRTC9JQ	2.7095872975335387e-6	0.022904877008396836	3.95	1.46	2390	843.98	309.6	14.59	TRUE	24	1	19
SAMD13	BS_B4R7X1KE	2.5705419172206933e-6	0.022936682475937838	-6.12	-3.63	9	6.31	87.5	8.7	TRUE	29	1	18
ENKD1	BS_052PZFMK	1.581528267365031e-6	0.02309206072429598	-5.8	-2.15	78	132.77	595.47	18.26	TRUE	15	1	10.5
TMSB15B	BS_052PZFMK	1.4985576458065345e-6	0.02309206072429598	-5.35	-2.96	68	26.86	212.47	10.75	TRUE	15	2	10.5
ZFAT	BS_XG0DBWVT	1.2962285187083661e-6	0.023132228850805764	4.17	1.15	2165	1606.2	722.64	27.48	TRUE	10	1	9
USP11	BS_4B0BAVTX	6.3513843741285535e-6	0.02318430796925952	4	1.04	23893	18039.6	8731.79	29.36	TRUE	54	1	44
RANBP17	BS_B4R7X1KE	2.871708076982259e-6	0.023197986764352092	-5.75	-3.53	21	35.84	443.64	8.2	TRUE	29	1	19.5
NOL4	BS_B4R7X1KE	2.8886962297889876e-6	0.023197986764352092	-5.78	-5	35	20.98	678.14	4.8	TRUE	29	2	19.5
LEPR	BS_MDBT7S5Z	2.894288335580819e-7	0.02324289477330298	3.85	2.38	3828	2370.96	458.12	4.94	TRUE	2	1	2
GYPC	BS_8ZD6J47V	8.273833318831262e-6	0.0232498484833842	-6.93	-6.27	1	7.1	1082.16	3.72	TRUE	62	1	57.5
SLC11A2	BS_8ZD6J47V	8.395947285604011e-6	0.0232498484833842	-5.18	-1.98	266	701.26	2790.27	16.88	TRUE	62	2	57.5
ZXDA	BS_RJC3WDD6	1.44808163933828e-6	0.02325795170614015	-5.01	-2.53	188	116.56	672.01	13.36	TRUE	13	2	10
ZNF567	BS_Q13FQ8FV	4.21415602601593e-6	0.02333947218992388	4.42	1.34	122	1017.3	397.53	22.83	TRUE	35	2	29
CBLN3	BS_52MPKTJH	2.3366733080119882e-6	0.023456133909516574	3.07	3.06	24559	757.48	92.42	1.98	TRUE	31	1	16
RBAK	BS_T1YHK6B7	2.0450121496439918e-6	0.023460986750040783	-5.41	-1.5	558	584.11	1651.16	30.44	TRUE	18	1	14
GNG2	BS_B4R7X1KE	3.0801257837708614e-6	0.023557411859904145	-6.14	-3.82	263	262.91	3714.39	6.78	TRUE	29	1	21
FBL	BS_X4DD4KSZ	4.701110329192637e-6	0.023595483593461815	4.02	1.18	15445	4973.44	2190.71	22.73	TRUE	33	1	31
MRPS12	BS_X4DD4KSZ	4.441273571219093e-6	0.023595483593461815	3.79	0.94	2979	995.04	521.49	39.69	TRUE	33	1	31
ZNF780A	BS_X4DD4KSZ	4.630887925122423e-6	0.023595483593461815	4.04	1.09	4391	2263.22	1061.31	27.74	TRUE	33	1	31
NRXN1	BS_YA0KMBRT	5.909163502727674e-6	0.02372708755442286	-6.49	-8.71	45	9.84	4306.56	2.26	TRUE	48	1	40
TDRD7	BS_84XCR9GG	6.534697048073455e-6	0.02385344988180362	-5.35	-1.98	199	256.76	1014.04	17.59	TRUE	55	1	43.5
ZNF354C	BS_84XCR9GG	6.3982834392119666e-6	0.02385344988180362	-5.16	-1.64	480	369.45	1149.96	23.65	TRUE	55	1	43.5
BRWD3	BS_2HNXVFAS	2.9791047271096635e-6	0.023924021957184814	-5.05	-2	580	606.62	2425.48	18.01	TRUE	24	2	20
TFCP2	BS_052PZFMK	1.9028877447801165e-6	0.023949499344817344	-4.24	-3.19	44	185.82	1742.83	9.52	TRUE	15	2	12.5
KLHDC9	BS_052PZFMK	1.938480220613918e-6	0.023949499344817344	-6.66	-4.27	2	5.72	161.55	8.68	TRUE	15	1	12.5
PRIMA1	BS_YA0KMBRT	6.20153750399771e-6	0.024053893366820372	-6.77	-8.04	4	1.44	491.23	2.54	TRUE	48	1	41.5
KCNJ5	BS_YA0KMBRT	6.290081236413022e-6	0.024053893366820372	3.02	2.72	12569	1534.41	236.08	2.54	TRUE	48	1	41.5
MBOAT2	BS_KRS4EV4X	5.990727391422866e-7	0.024054591358888024	4	1.69	25989	15431.3	4827.02	11.36	TRUE	5	1	4
MARK1	BS_B4R7X1KE	3.30808586411638e-6	0.024150854977329647	-5.5	-2.25	340	329.24	1597.3	14.81	TRUE	29	1	22
SYCP3	BS_F9Y4Z92G	6.05164253083525e-7	0.02429918415879284	3.56	2.47	359	68.25	11.93	4.27	TRUE	5	1	4
ZIK1	BS_JS95PE0J	2.427421643401107e-6	0.024367089283404027	-5.55	-1.93	166	207.73	792.05	20.22	TRUE	16	1	16
ARSD	BS_4B0BAVTX	6.8579938858327765e-6	0.02447727105751212	3.36	2.09	11485	4493.78	1070.82	5.3	TRUE	54	1	45
KIAA0408	BS_KRS4EV4X	7.670230660189592e-7	0.024638645974568732	-7.43	-4.36	3	38.98	1058.1	8.31	TRUE	5	1	5
MSL3	BS_84XCR9GG	6.925756676324379e-6	0.024719127235585243	-5.16	-1.3	361	383.14	938.34	35.86	TRUE	55	1	45
ZNF800	BS_T1YHK6B7	2.3553045128690346e-6	0.024725451023934423	-5.23	-1.15	819	800.8	1785.03	47.67	TRUE	18	1	15.5
MRM2	BS_T1YHK6B7	2.4631212312760872e-6	0.024725451023934423	-5.43	-1.34	293	395.08	995.24	37.52	TRUE	18	1	15.5
ITGB1BP1	BS_FKASA3MN	1.021755569165338e-6	0.024729572471303585	4.3	1.24	1727	4223.23	1784.9	23.87	TRUE	7	1	6.5
NBAS	BS_FKASA3MN	1.077795164758565e-6	0.024729572471303585	4.28	1.65	13568	14555.38	4682.76	11.55	TRUE	7	2	6.5
LLPH	BS_7327SDAQ	2.1572184829901758e-6	0.024748251131508518	4.02	1.33	4865	2774.54	1116.09	18.54	TRUE	16	1	13.5
MINPP1	BS_7327SDAQ	2.0195248084277733e-6	0.024748251131508518	-5.47	-2.19	236	148.31	678.15	16.39	TRUE	16	1	13.5
PRDM5	BS_M0XGZ53Z	2.6271202452062816e-6	0.024820438348291514	-6.17	-4.34	7	21.41	486.02	6.5	TRUE	22	1	17
RHBDD1	BS_RJC3WDD6	1.7010677699531564e-6	0.024837469585887954	-5.59	-1.72	318	381.61	1283.39	24.6	TRUE	13	1	11
MID2	BS_8ZD6J47V	9.1867502278092e-6	0.025008538629499776	-6.99	-5.65	0	0	282.18	5.26	TRUE	62	1	59
CTAGE5	BS_KBEX4RT2	2.963044073896656e-6	0.025047415945904563	4.22	1	1545	1431.67	722.04	35.67	TRUE	30	1	19
CBR1	BS_A0DYVX9J	1.0486515150521447e-5	0.025138236242931038	-4.96	-3.74	37	192.09	2679.7	6.44	TRUE	75	2	67
CDK16	BS_4B0BAVTX	7.21840229567887e-6	0.025203547175142234	3.97	1.09	15157	10286.47	4828.68	26.36	TRUE	54	1	46
PCDHGA10	BS_RX1YTZ7F	6.291872477848649e-7	0.025263780413973487	3.3	3.36	6211	9779.55	1013.33	1.65	TRUE	4	1	4
FLCN	BS_H97S5SQN	5.35347047193745e-6	0.025289189568041482	3.88	1.39	7587	6958.36	2640.11	15.12	TRUE	36	1	34
C16orf72	BS_4QW2S1Q8	2.0516700406566207e-6	0.025347934826451597	4.26	0.94	45572	18628.39	9759.63	41.6	TRUE	15	1	13
HNRNPUL1	BS_Q13FQ8FV	4.744849784896458e-6	0.02540268544537763	4.26	0.81	2447	22663.38	12874.26	54.17	TRUE	35	1	30
SSB	BS_QWTE1CWR	4.320331732713272e-7	0.02548391161114907	-5.76	-1.53	502	896.7	2604.13	33.22	TRUE	4	1	2.5
SLC25A17	BS_QWTE1CWR	4.7600216436362483e-7	0.02548391161114907	4.16	1.32	2764	1839.48	743.76	21.71	TRUE	4	1	2.5
NSUN5	BS_A0DYVX9J	1.080316637729187e-5	0.02551646860504232	-5.23	-2.59	24	115	724.8	12.24	TRUE	75	1	68
PHKA1	BS_052PZFMK	2.2266957342847752e-6	0.02554531479312814	-6.27	-3.85	62	72.39	1084.55	6.99	TRUE	15	1	14
RPA3	BS_K17VQECG	1.2746776009443601e-6	0.02559109003102358	3.93	1.21	1159	721.57	312.93	25.08	TRUE	10	1	7.5
PRIM2	BS_K17VQECG	1.1571900326999903e-6	0.02559109003102358	4.23	1.08	2029	946.68	451.35	32.31	TRUE	10	1	7.5
MCM3	BS_K17VQECG	1.4398059341285433e-6	0.025694482020961473	4.2	1.14	17393	5202.82	2372.29	27.21	TRUE	10	1	9
SF3B4	BS_G3RJTBZD	1.2800697446160856e-6	0.025699345509947118	4.26	1	7268	4840.07	2401.03	37.24	TRUE	8	1	8
CRELD2	BS_JQXHHK0K	2.56606990529016e-6	0.0257588765675059	4.1	1.31	1515	2740.85	1115.17	19.02	TRUE	16	1	16
CTSV	BS_FX2P2WEG	6.419583486427678e-7	0.025776578931195008	3.43	2.86	328	317.96	44.79	2.74	TRUE	4	1	4
SFSWAP	BS_BMMY0H73	1.7297953074076458e-6	0.025812500850509873	4.28	1	5549	5931.85	2969.76	36.57	TRUE	13	1	10.5
UNC119B	BS_BMMY0H73	1.7678456779525843e-6	0.025812500850509873	4.17	1.13	13505	6939.98	3136.58	27.27	TRUE	13	1	10.5
NMI	BS_9TXEDSWB	4.854745550260575e-7	0.02599103864640201	4.12	1.56	1182	999.35	343.79	14.45	TRUE	3	1	3
LAPTM5	BS_0RQ4P069	9.739669526753117e-7	0.026071822349107144	3.72	1.35	282	12156.09	4681.19	21.49	TRUE	6	2	6
RCOR3	BS_VVTHDRBD	5.604438155910875e-6	0.026096745492684238	-5.11	-1.21	822	982.88	2258.23	40.53	TRUE	36	1	34.5
MRPL36	BS_VVTHDRBD	5.686905048720252e-6	0.026096745492684238	-5.18	-1.71	137	159.03	527.4	23.46	TRUE	36	1	34.5
NUTM2D	BS_2853394H	6.554899708364266e-7	0.026319914691652655	-6.52	-4.5	57	16.09	378.37	6.19	TRUE	4	1	3.5
C1GALT1C1L	BS_2853394H	6.41852095074732e-7	0.026319914691652655	-6.84	-6.25	0	0	64.63	5.6	TRUE	4	1	3.5
ZNF384	BS_MD0937XT	3.3016767158914267e-7	0.02651447111869346	4.56	1.31	2326	6055.29	2440.68	22.39	TRUE	2	2	2
CCDC85C	BS_4PWDGEB0	3.156163134731115e-6	0.026679903793931037	3.86	1.55	19096	5281.4	1823.97	12.23	TRUE	21	1	19
NCAM2	BS_YA0KMBRT	7.1809357026575545e-6	0.026821990225541808	-6.03	-6.77	25	21.34	2438.27	3.02	TRUE	48	1	43
CPPED1	BS_40MP5BWR	1.1697969069887363e-6	0.026840515094131986	-6.53	-3.57	12	49.35	624.94	9.28	TRUE	8	1	7
SH3BGRL	BS_0VXZCRJS	1.67141848506416e-7	0.026845012981544358	-6.13	-2.09	1538	652.88	2731.54	20.8	TRUE	1	1	1
ZNF90	BS_8ZD6J47V	1.0082001467639211e-5	0.02698820021210253	-5.69	-2.78	15	29.46	216.48	11.62	TRUE	62	1	60
INTS6L	BS_WBVSK3MP	2.01968135210085e-6	0.0270321150369318	-5.72	-2.41	78	108.38	587.14	14.56	TRUE	16	1	12
FAM174A	BS_E7NVYA6G	1.8558597598656276e-6	0.027097603726043907	4.31	1.24	185	923.62	393.75	27.95	TRUE	16	1	11
TMEM116	BS_E7NVYA6G	2.036254256212586e-6	0.027253932528081327	3.88	1.39	1818	1039.03	405.95	16.94	TRUE	16	1	12
MRI1	BS_8ZE4Z9G5	3.932924861536965e-6	0.027464154316634504	-5.93	-3.87	10	64.35	1020.7	7.33	TRUE	26	1	23
BSG	BS_4B0BAVTX	8.056235212561158e-6	0.027530411125203214	3.88	1.18	69331	35686.22	15907.84	21.65	TRUE	54	1	47
GLIPR1	BS_BWBDH9GM	3.4474857497048613e-6	0.027685406297562755	-6.4	-4.16	32	45.85	839.52	6.12	TRUE	26	1	20
DEK	BS_K17VQECG	1.7295620442812487e-6	0.02777886923353862	4.18	1.16	18949	7986.96	3621.95	25.65	TRUE	10	1	10
NID1	BS_4B0BAVTX	8.38431415567111e-6	0.02805464145694602	3.42	2.39	130883	40226.92	7518.52	3.59	TRUE	54	1	48
TBL1X	BS_MN5XVP5A	1.4006682612119032e-6	0.028120544010277696	-5.96	-2.71	209	320.89	2100.27	12.03	TRUE	10	1	8
MPP2	BS_1EN5V3XW	4.73834139432248e-6	0.0281864902483742	-5.68	-2.8	159	173.83	1213.24	10.35	TRUE	31	1	27
MOSPD3	BS_84XCR9GG	8.074983291687925e-6	0.028194358528946688	3.81	1.01	6710	1334.72	666.1	30.75	TRUE	55	1	46
ZNF30	BS_X4DD4KSZ	5.8251366945122345e-6	0.02835114470239904	3.87	1.21	1531	631.6	273.32	21.27	TRUE	33	2	33
LTB4R	BS_49CJNZ06	1.3392825918556963e-6	0.02843520213828311	3.95	1.75	916	638.05	196.96	10	TRUE	8	1	7.5
TCEAL7	BS_49CJNZ06	1.4163412031318197e-6	0.02843520213828311	-6.09	-5.96	31	9.16	586.62	4.04	TRUE	8	1	7.5
SLC18B1	BS_KBEX4RT2	3.5446120898618645e-6	0.02846538985214949	-5.97	-3.15	201	93.2	830.56	8.82	TRUE	30	1	20
WNK1	BS_Z3RCA1T9	4.325962596121499e-6	0.028950091167148948	3.98	1.54	157913	73443.93	25512.09	12.14	TRUE	30	2	24
MPP6	BS_KBEX4RT2	3.793000283053493e-6	0.02900961717973507	-6.55	-4.97	7	42.2	1522.54	5.04	TRUE	30	1	21
EXOC5	BS_49BQS7Z6	1.2710567068510266e-6	0.029163880090564444	4.35	0.95	8745	6104.02	3171.15	42.17	TRUE	10	1	7
ATP5D	BS_PXCPK5XS	3.816129163394484e-6	0.02918651143610668	4	1.11	7329	5480.1	2548.91	27.07	TRUE	25	1	21
SGPP2	BS_1EN5V3XW	5.1113761999990055e-6	0.029319612923455373	-6.78	-5.98	3	2.21	188.7	3.92	TRUE	31	1	28
DAB2IP	BS_52MPKTJH	3.3870794394395404e-6	0.029405440065424285	3.97	1.42	31499	15163.54	5680.98	15.08	TRUE	31	1	18
PDLIM2	BS_52MPKTJH	3.3178393350197624e-6	0.029405440065424285	3.86	1.52	3958	2655.91	939.25	12.91	TRUE	31	1	18
SLC26A11	BS_52MPKTJH	3.4785869773694183e-6	0.029405440065424285	-5.47	-1.74	336	339.75	1149.21	22.8	TRUE	31	1	18
HIST1H3H	BS_A0DYVX9J	1.2721543320736894e-5	0.02961209457820922	-5.95	-4.62	83	29.66	730.34	4.63	TRUE	75	1	69
TAB3	BS_84XCR9GG	8.848787023715327e-6	0.02975678205958879	-5.09	-1.44	1007	574.65	1563.29	28.27	TRUE	55	1	47.5
ZSWIM5	BS_84XCR9GG	8.89301007223029e-6	0.02975678205958879	-5.71	-3.88	57	57.63	862.68	6.14	TRUE	55	1	47.5
SFI1	BS_52MPKTJH	3.706643417491787e-6	0.029766599911901573	3.93	1.12	4914	2184.03	1001.73	26.22	TRUE	31	1	20
EPAS1	BS_BWBDH9GM	3.932589951435151e-6	0.029866187878808254	-5.96	-3.32	390	838.09	8362.28	8.06	TRUE	26	1	21.5
FBXO18	BS_BWBDH9GM	4.090948913803375e-6	0.029866187878808254	-5.03	-1.1	1987	1124.78	2412.96	48.43	TRUE	26	1	21.5
KLHDC8A	BS_JRYJGYC4	3.905801206326777e-6	0.029872340975538304	3.19	2.73	55563	22332.51	3509.2	2.66	TRUE	23	1	21
ACOT2	BS_A0DYVX9J	1.31199475823453e-5	0.030103187058738757	-5.17	-3.16	20	85.94	812.97	8.54	TRUE	75	2	70
ELK3	BS_52MPKTJH	4.215765333119981e-6	0.030238524837646507	3.78	1.54	1608	5082.94	1753.06	12.35	TRUE	31	1	22
ANKS6	BS_52MPKTJH	4.205404923324732e-6	0.030238524837646507	3.79	1.31	3842	3677.79	1465.98	18.01	TRUE	31	2	22
SRGAP2C	BS_52MPKTJH	4.330220575484893e-6	0.030238524837646507	3.9	1.51	10269	11606.72	4099.04	12.66	TRUE	31	1	22
LRP8	BS_4B0BAVTX	9.265260651952723e-6	0.030369663424246095	3.6	1.96	16719	10734.95	2801.92	6.15	TRUE	54	2	49
ATG7	BS_HJRTC9JQ	3.788695872568676e-6	0.030425531005876555	4.08	1.03	6752	2813.53	1364.69	31.73	TRUE	24	1	20
EIF3M	BS_8PNA0V6R	1.5157346381432678e-6	0.030430676399371727	-5.48	-1.59	1341	1011.5	3033.39	27.88	TRUE	9	1	6.5
DCTD	BS_8PNA0V6R	1.2242927354660787e-6	0.030430676399371727	-5.13	-1.81	596	557.22	1951.5	22.87	TRUE	9	2	6.5
NCF4	BS_8PNA0V6R	1.4751433377089308e-6	0.030430676399371727	2.96	1	701	288.8	139.12	40.46	TRUE	9	1	6.5
RIPK2	BS_8PNA0V6R	9.59763644729621e-7	0.030430676399371727	4.05	1.46	3555	1928.74	706	15.77	TRUE	9	1	6.5
TMEM53	BS_8ZE4Z9G5	4.555495312869911e-6	0.030486163874219405	-5.82	-3.76	4	17.02	282.82	8.92	TRUE	26	1	24
VDR	BS_M0QYNVK8	1.898402202543724e-7	0.0304906474511812	3.41	3.1	709	695.59	81.35	2.35	TRUE	1	1	1
PWWP2B	BS_4PWDGEB0	3.8226488019993015e-6	0.030698193669198605	3.79	1.61	4554	1452.32	478.03	11.08	TRUE	21	1	20
FUT9	BS_YA0KMBRT	8.420266229625507e-6	0.030736298411726738	-5.68	-6.34	27	20.19	1750.7	3.22	TRUE	48	2	44
TOR4A	BS_A0DYVX9J	1.3703648654347714e-5	0.030999613843884465	3.66	1.33	175	799.46	318.52	18.33	TRUE	75	1	71
OS9	BS_W60RQAKK	1.152941793182073e-6	0.031067392047752693	4.18	1.67	42793	32753.98	10525.89	11.16	TRUE	7	2	5.5
DHDDS	BS_W60RQAKK	1.2391147659674349e-6	0.031067392047752693	4.31	1.07	3697	3225.55	1538.49	32.37	TRUE	7	2	5.5
SCNM1	BS_W60RQAKK	8.131462195154724e-7	0.031067392047752693	4.42	0.91	1912	1755.63	931.62	49.64	TRUE	7	1	5.5
AS3MT	BS_W60RQAKK	1.3540179463103134e-6	0.031067392047752693	-6.35	-6.44	0	0	236.85	4.85	TRUE	7	2	5.5
CACNG7	BS_84XCR9GG	9.50268129545553e-6	0.031147880606039954	-5.59	-5.07	120	63.22	2202.49	4.19	TRUE	55	2	49
TCF3	BS_PXCPK5XS	4.275970611119175e-6	0.031216948518972838	4.01	1.21	25474	10226.83	4480.97	21.84	TRUE	25	1	22
MTBP	BS_VMQMGSJY	9.758054115520824e-7	0.031345242588448854	3.99	1.82	1122	1002.2	294.12	9.24	TRUE	5	1	5
NCDN	BS_B4R7X1KE	4.69752288534948e-6	0.03143663699555864	3.91	1.41	36617	9105.71	3361.31	14.82	TRUE	29	1	23.5
FSIP1	BS_B4R7X1KE	4.597057841581084e-6	0.03143663699555864	3.55	1.77	521	306.13	88.92	8.8	TRUE	29	1	23.5
SALL1	BS_R5SNFB5B	7.863970113782176e-7	0.03157623026151581	-6.79	-3.83	12	418.85	6477.65	8.44	TRUE	5	1	4
CHCHD1	BS_Z8YZ6QGS	1.3770353523607027e-6	0.031595517084528145	4.14	1.21	1623	1203.34	523.37	24.66	TRUE	15	1	7
WDR55	BS_KBEX4RT2	4.3376246862641275e-6	0.03166705733982863	-5.01	-1.17	599	616.6	1385.38	44.14	TRUE	30	1	22
PLA2G12A	BS_23QW0BBA	2.389252356888904e-6	0.03197858142151933	-5.37	-1.72	390	482.21	1568.93	23.79	TRUE	14	1	12
RAI2	BS_BWBDH9GM	4.587028436716639e-6	0.032031849393518455	-7.07	-6.86	1	1.02	239.8	3.42	TRUE	26	1	23
EIF3H	BS_KABQQA0T	3.669125342667812e-7	0.032135252679595196	4.58	1	20333	9954.48	5000.12	41.36	TRUE	2	1	1.5
COX7B	BS_KABQQA0T	4.001596526536158e-7	0.032135252679595196	-5.62	-2.35	298	323.22	1647.35	16.45	TRUE	2	3	1.5
MAGT1	BS_G3NN392N	8.017700244901066e-7	0.03219350346425036	-5.61	-2.44	386	481.61	2590.8	14.7	TRUE	4	2	4
CCDC180	BS_M0XGZ53Z	3.6245552509254988e-6	0.032341535592175216	-5.69	-3.43	25	48.75	556.31	8.32	TRUE	22	1	18
KCNQ3	BS_XG0DBWVT	2.0400619549670037e-6	0.03276587530509555	3.53	2.32	8233	7717.73	1575.6	4.5	TRUE	10	1	10
NOTCH2	BS_DFGS950G	8.253004682678505e-7	0.0331383223027395	-6.04	-2.35	1620	3649.67	18921.04	15.3	TRUE	4	1	4
TRIM66	BS_BWBDH9GM	5.161869423938645e-6	0.03316235950073283	-5.8	-3.14	200	89.16	790.94	8.59	TRUE	26	1	24.5
STAM	BS_BWBDH9GM	5.012179148003197e-6	0.03316235950073283	-5	-1.15	861	551.89	1232.67	44.62	TRUE	26	1	24.5
CAV2	BS_JJVH7WR0	3.5165311411394406e-6	0.03322339148646213	3.22	2.57	2523	6270.51	1058.06	3.18	TRUE	18	1	17
CACHD1	BS_6VPKXXMR	4.7649421171078486e-06	0.033274245052050073	-5.69	-2.47	190	409.05	2271.58	12.53	TRUE	23	1	23
RNF180	BS_B4R7X1KE	5.213008484892356e-6	0.03349090169825763	-5.81	-3.64	199	114.41	1431.89	6.92	TRUE	29	1	25
TOB2	BS_52MPKTJH	5.790303637049345e-6	0.033592257339460634	3.86	1.44	15673	14728.25	5351.02	13.87	TRUE	31	1	26
C1orf216	BS_52MPKTJH	5.856239136492853e-6	0.033592257339460634	-5.02	-1.51	1238	518.59	1451.16	27.03	TRUE	31	1	26
DOPEY2	BS_52MPKTJH	5.6078641811424435e-6	0.033592257339460634	3.85	1.4	7501	4366.98	1683.54	14.92	TRUE	31	1	26
TPRN	BS_52MPKTJH	5.5117299407447654e-6	0.033592257339460634	3.86	1.54	9056	2970.78	1024.74	11.85	TRUE	31	1	26
SRGAP2B	BS_52MPKTJH	5.7610861388583545e-6	0.033592257339460634	3.82	1.52	13767	13301.95	4662.24	12.11	TRUE	31	1	26
GPS2	BS_4B0BAVTX	1.0644081471840857e-5	0.03363869627239968	3.85	1.09	4673	3331.56	1578.53	25.63	TRUE	54	1	50.5
INCA1	BS_4B0BAVTX	1.068146727621948e-5	0.03363869627239968	3.27	1.86	264	128.91	35.18	7.28	TRUE	54	1	50.5
FBXO10	BS_FYRDYBMZ	2.5227702189065395e-6	0.033765630750757135	3.8	1.58	7552	3902.74	1290.65	11.97	TRUE	12	1	11.5
ZSCAN1	BS_FYRDYBMZ	2.31853759098767e-6	0.033765630750757135	-6.62	-4.69	2	2.59	99.61	6.81	TRUE	12	1	11.5
COIL	BS_2HNXVFAS	4.416207743710828e-6	0.03377603123406514	4.1	0.93	1334	1572.35	829.01	41.8	TRUE	24	1	21
YY1AP1	BS_HJRTC9JQ	4.649333345420098e-6	0.03394270281327662	-5.03	-1.03	2227	2015.94	4097.64	53.85	TRUE	24	1	21.5
TBC1D2	BS_HJRTC9JQ	4.495285221169924e-6	0.03394270281327662	3.83	1.5	6998	1367.6	488.39	12.88	TRUE	24	1	21.5
RBMX2	BS_Z8F3GM85	3.3867456462639807e-6	0.033997032928760884	4.1	0.99	1923	1452.19	728.85	36.42	TRUE	22	1	16
NCOA2	BS_XM1AHBDJ	1.6976194801681168e-6	0.03408229102262075	-5.64	-1.46	168	1469.33	4106.41	34.73	TRUE	9	1	8
